filename,h2b_id,label
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3146,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3634,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3807,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,183,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1040,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1726,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2586,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1054,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2207,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3436,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3350,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1068,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2237,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1134,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4563,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,550,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2431,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2419,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1875,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,253,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2182,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,942,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2304,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2462,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4991,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3998,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1487,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,723,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4946,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3783,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,784,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1461,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,736,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1475,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1486,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1156,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3741,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5324,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1874,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2342,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1432,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1688,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,360,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1585,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,468,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2729,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,357,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,483,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2212,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1234,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2715,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1055,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2587,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2593,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2067,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1787,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5293,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,118,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2020,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,45,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1519,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4628,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1257,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2517,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3609,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1525,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2503,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3179,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,873,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,157,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2006,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1269,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5252,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1517,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,126,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1791,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4366,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1926,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4372,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3353,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,433,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3421,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1236,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1729,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2663,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2383,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,553,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2354,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1885,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1692,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,278,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,558,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2688,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,590,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1321,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2628,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2172,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2614,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1632,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,969,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4986,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2827,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1197,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,792,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4950,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,709,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3965,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2802,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3756,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5327,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2173,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1633,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2615,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4011,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2629,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3018,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4777,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2845,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1890,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2355,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3554,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1650,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1419,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1122,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1592,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1066,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5086,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4398,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2919,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,39,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2070,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1933,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,181,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1297,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1960,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,624,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,142,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1747,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2266,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,91,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,608,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,81,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4820,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5280,0
20220217_h2b halo_cell10_no_ir.rpt_tracked.trxyt,141,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4834,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,679,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2027,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1287,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1227,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2215,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2706,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2219,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3395,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,415,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,224,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,218,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2349,0
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,2808,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,255,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1384,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,207,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2351,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,998,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2184,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1179,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3960,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1480,0
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,1870,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,769,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4982,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1150,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2176,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1671,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2393,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1420,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3545,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,543,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,428,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2224,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4389,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1721,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2228,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4404,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3343,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5040,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,351,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1226,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3357,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2032,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4809,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1292,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2026,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,602,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,190,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,644,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4160,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4148,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,693,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1032,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2249,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3619,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2507,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1253,0
20220217_h2b halo_cell2_no_ir.rpt_tracked.trxyt,1168,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,192,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,120,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,108,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1967,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3341,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3355,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2564,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,353,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3433,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1908,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1723,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4374,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4412,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,322,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2088,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5081,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,233,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,555,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4200,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2671,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4572,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2665,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2391,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,582,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1129,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1680,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1146,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,929,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2187,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,953,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,794,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3792,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,733,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3793,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2192,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1635,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2607,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1896,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3591,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,243,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4567,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3220,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5123,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1939,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,323,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1580,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2571,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4822,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,653,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,173,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5296,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,187,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4177,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,636,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2248,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2767,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5255,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,144,0
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,4,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,13,1
20220301_H2B Halo_Field15_no_ir.mldatx_tracked.trxyt,206,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,5536,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked copy.trxyt,244,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,139,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,471,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,7208,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,2370,1
20220301_H2B Halo_Field8_no_ir.rpt_tracked.trxyt,1558,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,160,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,101,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,1739,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2899,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2641,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,920,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,3225,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,3589,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked copy.trxyt,1324,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked copy.trxyt,2605,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,5670,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,3318,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,1241,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,31,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,903,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,5442,1
20220301_H2B Halo_Field6_no_ir.rpt_tracked.trxyt,482,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,5,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,277,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,57,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,43,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,3234,1
20220301_H2B Halo_Field15_no_ir.mldatx_tracked.trxyt,415,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked.trxyt,21,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,3463,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,1240,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,2027,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,820,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,1365,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,1147,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,1427,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3589,1
20220217_h2b halo_cell6_no_ir003.rpt_tracked.trxyt,719,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,255,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,241,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,63,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,2446,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked.trxyt,338,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,1382,1
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,1804,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,6077,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,3581,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,1173,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,3156,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,4927,1
20220301_H2B Halo_Field6_no_ir.rpt_tracked.trxyt,1541,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,805,1
20220217_h2b halo_cell3_no_ir.rpt_tracked.trxyt,2365,1
20220301_H2B Halo_Field15_no_ir.mldatx_tracked.trxyt,549,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,405,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,4629,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2287,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,439,1
20220301_H2B Halo_Field15_no_ir.mldatx_tracked.trxyt,2425,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,1446,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,2629,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,1452,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,3348,1
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,5,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,1563,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,1575,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,3622,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4186,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,344,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4192,1
20220217_h2b halo_cell10_no_ir.rpt_tracked.trxyt,603,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,361,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,6115,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,6667,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,2737,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,598,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,822,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,4627,1
20220301_H2B Halo_Field2_no_ir.rpt_tracked.trxyt,3168,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,3352,1
20220217_h2b halo_cell2_no_ir.rpt_tracked.trxyt,2903,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,1603,1
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4227,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,1394,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,2119,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked copy.trxyt,1327,1
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,2472,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,1343,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,3554,1
20220301_H2B Halo_Field16_no_ir.mldatx_tracked.trxyt,3850,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked copy.trxyt,1333,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,2108,1
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,1114,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,2978,1
20220301_H2B Halo_Field7_no_ir.mldatx_tracked.trxyt,37,1
20220217_h2b halo_cell2_no_ir.rpt_tracked.trxyt,2268,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,55,1
20220301_H2B Halo_Field14_noo_ir.rpt_tracked.trxyt,928,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,3482,1
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,2658,1
20220301_H2B Halo_Field18_no_ir.mldatx_tracked.trxyt,5469,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,4592,1
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2185,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,1294,1
20220301_H2B Halo_Field9_no_ir.mldatx_tracked.trxyt,849,1
20220301_H2B Halo_Field1_no_IR.rpt_tracked copy.trxyt,1539,1
20220301_H2B Halo_Field17_no_ir.rpt_tracked.trxyt,27,1
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,837,1
